X1,Y1,X2,Y2,Confidence,Object,Count
181.8897452883497,205.2934341193889,250.59505850095564,239.09249114821552,0.8181067705154419,battery,0
181.84225728772952,205.22565077551477,250.51857569823173,239.1195259085804,0.8300457000732422,battery,0
181.79976786505617,205.2279224336558,250.47763349120572,239.14841651874332,0.839789867401123,battery,0
181.7401167816492,205.24865817727712,250.44114065917708,239.11509418466463,0.834879994392395,battery,0
181.72536692353944,205.1531758293612,250.40118861572137,239.0340638159651,0.8262750506401062,battery,0
181.67643468247286,205.07001137659466,250.35878217407162,239.00805211061927,0.831790030002594,battery,0
181.63185747795518,204.9722310300942,250.33956259582487,239.067350029919,0.8293473720550537,battery,0
181.5689804967901,205.10736948233227,250.29350718902572,238.98271065949075,0.8423756957054138,battery,0
181.59217610044584,205.1810422240763,250.29097203933708,239.05497685074147,0.8352339863777161,battery,0
181.5838001473909,204.90184618528033,250.28083910804745,239.05583925544886,0.8424906134605408,battery,0
181.5636438481095,204.9133635833628,250.249985288887,238.9908483996971,0.8505889177322388,battery,0
181.51204653342975,205.13809353484547,250.19448879922865,238.84987061098136,0.8576779961585999,battery,0
181.4044226197422,205.26289442367272,250.13577284199715,238.84227844513913,0.8482780456542969,battery,0
181.35171692510548,205.2183689037309,250.10576636484623,238.8578152479602,0.8623510003089905,battery,0
181.33615967104885,205.1223604162209,250.07211688603638,239.02890609810117,0.8603940606117249,battery,0
181.29755066071974,205.2431488970753,250.00313760561585,239.01777183567168,0.8423932790756226,battery,0
181.2653372200083,205.35013584990483,249.90860463044464,239.06931072252334,0.7950555682182312,battery,0
181.23808395424243,205.16760637710087,249.85338068436295,238.9902522850898,0.8075376749038696,battery,0
181.2227254488009,205.2146320459723,249.77038693641975,238.95514048580662,0.7870522737503052,battery,0
181.16858318338484,205.1731042920291,249.72134459125675,238.8736884069658,0.7940607666969299,battery,0
181.1069661522393,205.04241609865127,249.69127684885103,238.80797610045556,0.7963658571243286,battery,0
181.0606470775845,205.09825730469674,249.63640990880052,238.82117097259106,0.7702101469039917,battery,0
181.010372672093,205.26840508057103,249.59943969561118,238.75624283492834,0.7578046321868896,battery,0
180.96547533751135,205.21484524048083,249.5629034415556,238.69638161033527,0.7617330551147461,battery,0
180.9170714700252,205.26760938781854,249.51054717976217,238.5519185273356,0.7527856230735779,battery,0
180.9042831105009,205.22171820709286,249.48757339456859,238.44186807714436,0.7611439228057861,battery,0
180.89620283454732,205.19572848831206,249.47643745412023,238.43166554491984,0.7332109212875366,battery,0
180.88561667606274,205.19618425148025,249.45849460596637,238.4809160854482,0.7354362607002258,battery,0
180.85235423646887,205.2080698479081,249.44224473950663,238.52842953930613,0.7672770023345947,battery,0
180.82051763337114,205.183495067997,249.43514214514394,238.63903929357883,0.7563676834106445,battery,0
180.78895907303323,204.98729349347116,249.42670040606805,238.68114531817614,0.7557304501533508,battery,0
180.7311494583916,205.0624486266184,249.42380705117856,238.69364577920527,0.7410356402397156,battery,0
180.685688864938,205.08485895686388,249.41709609150723,238.77239051655576,0.7375807762145996,battery,0
180.66500324594557,205.06425717618583,249.4209198719255,238.8570204535904,0.7226679921150208,battery,0
180.65816995793372,205.11497618330776,249.39390872746665,238.91194681126785,0.7200350165367126,battery,0
180.5614153012325,205.0725103694859,249.3903137387333,238.99088551500893,0.6904137134552002,battery,0
180.5592568449522,205.04132110271172,249.38621216721822,238.88733423699665,0.6762083768844604,battery,0
180.48557629845266,205.19020858602383,249.35539856407786,238.77934521908426,0.7141134142875671,battery,0
180.46759588848414,205.1177635947697,249.33116455303502,238.68792090055774,0.7177560329437256,battery,0
180.4851483470741,205.11502651174033,249.31607208364642,238.73769824324762,0.6871570944786072,battery,0
180.44169374140813,205.3191709707139,249.25748519953805,238.69396051078397,0.6849048137664795,battery,0
180.42362091855563,205.19454337109914,249.2319835665659,238.70378414943497,0.6700902581214905,battery,0
